date,text,emotion_label,sentiment_label,sentiment_score
2018-04-14 21:53:58,"I need to vent.
Have you ever wanted something so much ? Like you can't even see yourself without it?
I'm a senior in highschool. I'm not an 'A' student and stuff ,but I want to join Medical school so bad. I know you guys are going to say 'Matric bedenb seri' menamn gn you don't get it how can I get 590 and enter Tikur Anbessa ‍. Malet koy were all medical students an 'A' students back when they were in highschool ???? I know I'll do good , but what if I messed up a bit ? What will happen then. Ewnet I'm so scared. 

P.S Medical students : You guys are so Lucky.",fear,NEGATIVE,0.9953357577323914
2018-04-15 13:48:44,"I need to vent.
This is ma first time and here it goes..... I have this big problem i'm so open to peoples.   i trust so easily but they just turn around and stab me in in the back.  Funny thing is i didnt  learn from my mistakes i give my self to others with out questioning their honesty or behaviour.   But now a days i just couldn't be my self all i want to do is be alone no friends no family  no drama no gossip no nothimg just... me....  alone. And am being depressed from time to time. Please help!",sadness,NEGATIVE,0.9944182634353638
2018-04-15 13:49:08,"I need to vent.
Is there anyone here who is studying psychiatry? And is it even given in Ethiopia? If so where ?",curiosity,NEGATIVE,0.999347984790802
2018-04-15 13:49:12,"I need to vent.
Feelings are the most powerful  things that can make u feel like u r z luckiest or the dumbest person in z world...well i think am a dumb too...i have been in love with thia guy for like 6yrs now...those yrs were painful but also kinda sweet i there were moments when he made me feel like he had a feeling for me too and there were also moments were he left me standing like am a nobody..anyhow after fighting with myself i told him everything and he said no....i mean he gabe me lot of reasons but it doesnt matter cause if he wanted it he would have done smt to make it real he just gave me reasons cause he cared nd he didnt wanna hurt me...even agter that we talk ena i am still in love with him. I mean i tried like everything like dating other person...deleting our conv's but nothing ever rly changed...i jst dnt knw wt to do",love,NEGATIVE,0.9748753309249878
2018-04-15 13:49:24,"I need to vent.
Hey guys I don't know what is happening me I used to be fun and charm alot but now I don't even want to smile for strangers or ma frnds frnds I don't know they may not making me laugh but ke ma bf frnds gar sehone zim teyalesh yelugnal ende aynte sew alnberekum pls guys help is it me weys ensu nachew des yemayelut I wanna smile all z time",confusion,NEGATIVE,0.9604414701461792
2018-04-15 14:01:35,"I need to vent.
Hey ya'all  I hope you won't just judge me. Im 21 there's this guy.. he is 10yrs older. He's married and a father  We talked on social media for three years.. he was more like a loving talak wondm at times. He was also like an intimate friend who's so sweet. I liked what we had as a friend or so whatever.... we finally met  In person today.. he's really really  handsome.. he's cool and all. we kissed intensly. I tested him that it was wrong but fun and I hope I won't meet him again. He said I shouldn't punish myself for being myself. Some part of me wants to say him again and to go for him but I know it's wrong.. I don't really know what to think pls give me a piece of mind pls.",admiration,POSITIVE,0.9794212579727173
2018-04-15 14:53:40,"I need to vent.
My relationships are not who I am, they are a phase I went through ones up on a time.",neutral,NEGATIVE,0.9990909099578857
2018-04-15 14:54:26,"I need to vent.
I don't need you to tell me what books to read to get over my depression. It's not something I can just get over. I don't need you to tell me what lifestyle changes I could make to be more happy or which psychiatrist I could go talk to. I just need to you to sit there and be with me, damn it!",neutral,NEGATIVE,0.9791922569274902
2018-04-15 14:54:36,"I need to vent.
Have you ever noticed that everything you've been avoiding all your life hits you all at once and you're like wtf is happening?
And that's happening right now to me and I think I'm too weak for this shit. I can't handle it. :(",disappointment,NEGATIVE,0.996000349521637
2018-04-15 15:10:21,"I need to vent.
So i'm a 22 yrs old girl in college anddd i'm not very good with the social stuff.its nature like since kindergarten.soo will drugs help??and you know how some friends are ""bad influence"",where do i find one of those???",disappointment,NEGATIVE,0.9994522929191589
2018-04-15 17:20:34,"I need to vent.
Hey selam selam 

Actually it's not a vent it's kinda a question my question is 

i want to improve my English skills i want  to speak and write fluently but i can't get a way or technique to stick with like i do some grammar,vocabulary but i can't move on to next level pls guys if u know best way(technique ) to improve  English speaking and writing and also if u guys know any better material source drop here tnx",neutral,NEGATIVE,0.9989520311355591
2018-04-15 19:58:07,"I need to vent.
Ok i need to vent abt something that has been bothering me like forver it might be long so bear with me the problem is my parents i love them so much but dad always badmouths mom he doesnt apperciate what she does he is more like a pessimist when it comes to her thank god they dont do it now they used to come home drunk nd i cud hear them fighting nd when i woke up i saw mom all bruised up i wud cry alot it was hell cuz of that i dont want to get married and they are always blaming eachother i dont know who is at fault here and this one time she got hurt so bad she almost died i told them to divorce but dad told me it wont happen nd i hate seeing them like this what kind of a life is this  and even now he is insulting her while she isnt here jeez i just want to die rn i just nod cuz i dont like it when my mom gets insulted guys pls help what shud i do they r not bound to be together  if u ma",sadness,NEGATIVE,0.9967315196990967
2018-04-15 20:03:32,"I need to vent.
Here i go again
Im falling apart and i wanna tell my closest friends. I know theyll comfort me but i dont want to be a burden upon them, i dont want them to ignore me either. Heres the thing ... i either say ntn or too much and i have a feeling that if i tell them ill tell them all of it then ill have ntn like im totally depending on them to say sth perfect and make me feel better. I wanna be one of thise people who go trough it alone, getting stronger but the idea itself is too much",desire,NEGATIVE,0.9978004097938538
2018-04-15 20:08:31,"I need to vent.
So this is the deal I didn't grew up in a religious family both my parents didn't pressure us to go to church or take us there. My parents always encouraged us to find our own way in life... my problem is when I hang out wiz my friends and when we eat meal together they always pry and stuff and I never do and when we go passed a church and they ""mesalem"" I never do and now I am worried they may think I am some kind of pagan who doesn't care about anything.. I am so horrible because my parents parents didn't force up on me their religion which they got from their parents... Am I the only one who feels like this please help!",nervousness,NEGATIVE,0.9943221807479858
2018-04-15 21:39:40,"I need to vent.
I need help...I have to make a big choice of telling my father a huge thing.........I have to tell him so that he can help me but I'd I do his heart will be broken n he will never treat us the same ......I am worried as I have not slept in 3 days. ... even tho everyone thinks I don't care I am dying n I need help .....should I tell him n risk his heart being broken n him treating us differently or should I not tell him n risk a life? I mean it might not be I'm not sure hellpp",nervousness,NEGATIVE,0.998528242111206
2018-04-15 23:16:50,"I need to vent.
Hi this is stupid but here it goes. I had a fiance for 3years not z most wonderful romantic stores u r thinking about but full of chekechek teal and many problems. We passed through so many problem u name it family, finance, gossip, ex's, and many many more our love got us through but z problem is now a days we can't be happy any more its always fighting stress instability. At last we broke up, even if this isn't z first time but I really feel like I lost him this time. He is like my only friend literally, my older brother, my boyfriend, my father figure, he is everything to me. We love each other so much but y can't we be happy? Should I forget about him and move on? Hw do I move on, hw is it done? Not thinking, doesn't work. Rebound doesn't work either. Any other suggestions? Please help
Thanks",sadness,NEGATIVE,0.9967231154441833
2018-04-16 05:23:21,"I need to vent.
I've  been abused sexually as a child. Now I'm an adult and can't trust anyone around me because my abuser spent years abusing me verbally, and keeps telling me it's part of my imagination and that I'm gay if I tell people about it. Strange part is that I forgive the abuse but not the denial. Because his denial hurts more than the trauma I'm still going through. I honestly can't get close to girls I like because Everytime I do I feel like I'm getting abused all over again. I dunno why.   I'm also angry at him because he still tries to tell people they should not believe what I say because it's mostly my imagination going wild. Even though I only confront him when he is alone. I can't fully hate him because he is still my big brother but why would a brother do this to his own blood? I don't like judging people but he is evil. How do I move on from this withoutgetting an explanation on why he did it? It's been over 18 years but still all I get is insults and shame over something I didn't have control over.",sadness,NEGATIVE,0.996940016746521
2018-04-16 10:24:39,"I need to vent.
I want to commit suicide... Can anyone tell me how?? I am scared I am gna fail. If I do, shit is gna get worse. Please I need help... And  don't bother commenting if u are gna tell me hw stupid and naive I am blc u don't knw shit abt me and hw I feel...",fear,NEGATIVE,0.9993829727172852
2018-04-16 10:25:44,"I need to vent.
I'm having the most weirdest feelings for this guy. He has magnetic personality plus he's very handsome. He's very alluring and attractive. But he has a perfect fiancee and I also know her. I feel very guilty for thinking of him but I can't help it. It's as if I became addicted with just the first drag. I don't want to fancy other girl's person. I am hating myself for it. How can I get over him for good? I've tried.",sadness,NEGATIVE,0.8959034085273743
2018-04-16 10:37:29,"I need to vent.
Need advice
Am in this r/ship with a great guy and we've been dating for 2 years.....hes really amazing and all but like all of us he have problems....hes new at this r/ship thing and well since his still learning he makes mistakes...not major ones though....but i always feel like maybe us together might not be a great fit since we sometimes hurt each other unintentionally. ....any who what i wanted advice on wz we're in unvi and we're from different city's. .....so we decided to spend together the summer while doing our internship but he changed his mind in the middle and decided to do our internship at our home towns. Now he can't get in to any places at his home town so he asked me if i was still okay on our first plan and i said lets do it cuz i didn't wanna leave him alone in another city in summer but i feel like he only asked me b/c we didn't get in even though he said thats not true i don't belive him.....and i don't know what to do about it.....",disappointment,NEGATIVE,0.99715256690979
2018-04-16 10:38:03,"I need to vent.
LÅLÅ:
Hey Unihorse .
Hide My Identity.
I need to vent.
Hey guys....its kinda weird but do u guys believe in dream if u do ....last night I HV seen strange dream about my best friend who i hv crush on her n i know she has crush on me to n some times  she will get sick with no reason n she will pass out n it doesn't HV medicine BTW....n...in my dream i saw mom saying if u married her u will live ur whole life in darkness n I got scared  n the girl was behind me n she starts crying saying r u gonna live me ...n...I say never n kissed her in her lips ...after I kissed her I felt something in my dream n in real life too that something has gone from my body.....I feel empty ....I don't know wt it means if u do plesss...help",fear,NEGATIVE,0.9978976249694824
2018-04-16 10:40:03,"I need to vent.
I'm sry
All I ever wanted was your happiness to see the best version of you and to fill your void (cuz of the loss of your mom even if  you hide it I always see the grief in your eyes) but now I know my ways wasn't right..I should be there instead of meddling in your life and ask you to get back with your ex..I thought she would be the silver lining but I was wrong she ended up causing you more suffering..even after this happened I should be by your side but with the all these fam probs I couldn't be I'm sry..just know that all I have done was what I thought was good for you plz forgive me I'm not someone who expresses feelings but know that I like you so much like as if same blood runs through us like my own brother and I never meant to hurt you.
 I'm sry for everything",sadness,NEGATIVE,0.9186919331550598
2018-04-16 10:48:50,"I need to vent.
Hi guys I'm 2nd Yr engineering student and the thing is I don't like engineering I am very good at it but I hate z field and I always feel like I'm ruining my life I always wanted to quite but I didn't have z courage. So I need ur advise should I stop and start again or finish what I hv started?  Sry for my errors in grammar",annoyance,NEGATIVE,0.9992234706878662
2018-04-16 20:31:36,"I need to vent.
I've fallen deep I don't know if I can say it in words but I'm done I'm starting to forget now the pressure is so much I'm starting to loose myself I can't concentrate....the other day my friend n I was buying chips from the stand then when she turned around I was standing on the zebra line......she came n was like MN honesh new mnm ......I told her that I was kidding  sasof new mnm ...Gen for real ..when we were standing waiting for our chips she was talking but all I could think of was the shirt that was going around me n I was lost in my thoughts n I just walked forgot about her .....n my problems the problems I can't fix are taking over me I need a break n I need a person to know ...I'm literally drownings in my thoughts .......just know",disappointment,NEGATIVE,0.9990154504776001
2018-04-17 18:39:27,"I need to vent.
So I have a boyfriend and I love him so much and he does too. And yehone ken we decided to spend z night together(just to drink and fool around nth else), zen we got a little to much to drink and we were both really horny so we decided to have sex, am a virgin, ena keza it was so freaking painful we had to stop, I didn't bleed or anything. I mean I don't know how zis things work but if it didn't bleed am still a virgin biye newe masebewe. Zat was a month ago and z same shit happened again, and this time it wasn't as painful nd he kinda got all z way but still no sign of blood or change in z way I walk or anything. Ena am betam confused here, am a med student ik not everyone bleeds but I should atleast feel sth different right. So please help a sister out here, am I a virgin? Experience yalachu please help",love,NEGATIVE,0.9954013824462891
2018-04-17 20:40:04,"I need to vent.
Who z heck is God y z fuck is he selfish , he only want to b loved n all , he pits us through all this shit eventho he has a power to stop , hu z f is he , we need another god , this god is unfair n corrupted n stupid , um not afraid to go to hell ,",annoyance,NEGATIVE,0.9955673813819885
2018-04-17 22:50:53,"I need to vent.
I know i going to get lots of crappy commentsssss but here it goes, i dont understand girls this days , they want be treated like queens but they treat gys like servant but is it fair to treat guys the way u want to be treated, puls koy is in it fair,  u have to be funny , entertaining  , u have to wow there friends, u have to do all that like in first couples of days of meeting them  who can be all of that like in first week , how that work , everyone wants the prefect man ready and made , that is not achievable ppl.
Now lets hear the worst comments ,,,",annoyance,NEGATIVE,0.9949808716773987
2018-04-18 19:47:37,"I need to vent.
Every one plc help me together I'm going to die?????
Hi  guys my first time vent.
There is 2 girls i love in my life my ex and my friend.

My ex wes the most beautiful girl that every man want to spend his all life with her but that girl wes a west of time I find her cheating with my friend and we broke up.

After that I started to sleep with many girls and drinking smoking cheating not going to class.

After that I meet my cousin friend  and she take my phone number from my cousin and we start taking and we go out for a date and I stop drinking smoking every bad things that I u use to do and she be the most important thing in my life.

One day I called her and I told her I wanna find her bet she told me that she didn't go to school she is at her grandma's house i will find u after 1 hour.

I say okay and my friend is dating her friend so we go to find her friends and we find them i heard her friend talking to her by phone she wes not at her grandma's house she wes going on a date with another man.

after that I text her that I text her that I don't wanna find her and she tried to say sorry I will never do it again but I say no.

then she say okay let's just be normal friends I say okay but I still have feelings for her when I call her if she didn't pick up the phone i go crazy when we go out with her friends and when she find a man that she know and when she go out and talk to him my mind will blow up .and after all that things when I ask her to get back with me she tell me that she just wanna be a friend with me. 

But her best friend told me that To cosher and treat her and she will try to get buck with me.

Plc guys tell me what to do I'm about to die.",sadness,NEGATIVE,0.9903920888900757
2018-04-18 19:47:37,"I need to vent.
Ever felt utterly and completely alone? I've reached out to friends to help me but they keep ignoring me.... like they don't see what I'm going through but I know they do. And so do my parents. My folks have a lot of experience with talking to teens with depression. How could they not know what I'm going through? How can they not know that I'm hurting? I can't eat or sleep or concentrate. I feel like I'm going to lose my mind.
I feel stuck and I feel alone. I feel like I'm suffocating and everyone around me is looking at me but doing nothing to help.",sadness,NEGATIVE,0.9991713762283325
2018-04-19 05:57:54,"I need to vent.
I HATE IT ! I HATE HOW FRAGMENTED I AM .HOW EACH PART OF ME CONFLICTS WITH THE OTHER AS THOUGH THEY ARE DISTINCTLY DIFFERENT. HOW THEY GO ON THEIR OWN DIVERGENT PATHS CONFLICTED AND UNCERTAIN OF HOW THEY WOULD MAKE IT OUT ALIVE .WALKING SOLELY IN PATHS THEY HAVE CHOSEN ALL BEING DRIVEN BY THE CONSTANT URGE OF FINDING THE RIGHT ANSWER . 
          I HATE IT !!",anger,NEGATIVE,0.9983615279197693
2018-04-19 22:49:15,"I need to vent.
I need a shoulder to cry on enaten I need someone to tell me it will be fine n I wanna belive them ....I want to tell someone everything cry it out n they just understand what I'm feeling I want them to fell the pressure n pain I'm feeling dear God I'm drowning .......I just need to let it out its all dragging me down I need help! Save me",desire,NEGATIVE,0.9968121647834778
2018-04-19 22:49:41,"I need to vent.
What is the point of it all, like really cause some people say it is to be as happy as possible but is the point of my life to release as much dopamine as i can into my brain... Others say its all abt god and/or watever spiritual story they believe in, but r u actually serious abt this, do u honestly think that wat u believe is true... Lets forget abt the fact that u r too dumb and emotional(we all are) to even comprehend wat is going on, even if u had had all the information u needed. But all u have to trust on is how it all makes u feel inside. Why do u even think u even have an inside, i mean arent we empty when u think abt it... U go from skin to flesh then to bone then a bit of flesh again and thats it, there is no such thing as a soul, interms of everything else we r no better than stone. In that case we have no free will or conscience, we just think we do... But do we even exist, i am not saying do we exist as matter but do we exist as entities and beings cause i see no reason for as to believe that unless we want to see ourselves as special and accumulate even more hormones to make as feel even better abt ourselves. I am not denying wat u believe in, who am i to know better... Who am i to deny the existence of god or even ur existence. But if any of u have anything noteworthy of mentioning, pls leave ur comments",neutral,NEGATIVE,0.9925438165664673
2018-04-20 00:01:38,"I need to vent.
What are the signs ur man is cheating?",curiosity,NEGATIVE,0.999241828918457
2018-04-20 00:09:40,"I need to vent.
I only need a few more day. Everything hurts. I’ll make sure they both get twice as hurt as they hurt me. Don’t get me wrong, I’m hoping it won’t happen. I’m hoping they both come to their senses and call it off. Or atleast he does. Because I already don’t give a rats ass about that stupid hoe. If they actually go through it then they both got what they deserve. I’ll add some tho their misery as well. Thank you for breaking my fragile heart. Thank you for breaking the thin trust I had and only let you walk on. Thank you for stomping on the shattered pieces because I was the stupid one to let my guards down.",gratitude,NEGATIVE,0.9906037449836731
2018-04-20 20:41:25,"I need to vent.
Hey guys I dont knw if u wl understand me but anyone who can feel me...I am so sick of every every single thing in life what should I do? There is nth even to be thankful for....being home is the worst thats the main stuff makin me hate life I got besties bf n all by side but nothing is changed what can I do...its really being hard fo me to live",disappointment,NEGATIVE,0.9994996786117554
2018-04-20 20:42:53,"I need to vent.
Is it weird that  my girl who i love dearly and i want so much ... think about marrying one day... i  have werid dream and wish secretly to have3 some whith her best friend ... dont get me wrong i love my girl ... i dont want anyone els  i never cheated on her or nothing but i cant stop thinking anout that .. am i stupid or dam ... pls tell me i am stuipd and be mean as possible i cant stop think about so be meannnnnn ... and say the worst thing so i can weak up and stop",love,NEGATIVE,0.9952698349952698
2018-04-20 20:43:10,"I need to vent.
Hey how can I bring happiness , I'm jealous of godana tedadariwoch , happiness matters kemnm belay ,   so ivhate being lonely , hurt , annoyed , unsuccessful , fucked up , bored , n all",annoyance,NEGATIVE,0.8332962393760681
2018-04-20 21:30:39,"This year has been a tough one. 

It is with great sorrow and hurt that I convey that Avicii has died today afternoon at the age of 28. 

He had touched many hearts.
May he rest in peace.",sadness,POSITIVE,0.985634982585907
2018-04-20 22:27:37,"I need to vent.
I am a freshman dude.. n its been about over a year since my bestfriend n I had a huge fight and stopped being us!... n she was like a pillar to my life ..so now i miss her!!.. i don't knw if i shud start talkin to her again or not.. (cz things didn't go well z last) ... what do u guys think??",sadness,NEGATIVE,0.9878627061843872
2018-04-21 14:42:03,"I need to vent.
Hey, just wanted to say that we're only humans and that our existence is merely a coincidence and we have no purpose. So your little bullshit problems doesn't matter to the universe YOU don't matter to the universe so stop whining and move on and try ro do something that is actually useful with your life then at least then, you will be remembered.",annoyance,NEGATIVE,0.9950578212738037
2018-04-22 08:28:18,"I need to vent.
Im really glad that I found this channel its really fun and  educational the same time and wanna say 1 thing that's been bothering me because no one seems to get it, when people vent about suicide most of them might not actually go through it but some of them are actual cry for help and when you comment about how fake they are you need to realize the possibility that this person might be for real and that you where why they might actually do it so why not be sensitive all the time and supportive towards suicidal people just to be safe  because if you tell them how fake they are and they turn out to be fake no harm done but if your wrong someone dies so better safe than sorry",joy,NEGATIVE,0.9927974343299866
2018-04-22 16:08:51,"I need to vent.
Is reading my friend diary make a bad person?since there is some part of it that talks about me a bad thing and I wasn't that kind a person I know she is unthankful through our friendship path but even if after I read it I didn't hate her I was thinking that if I was that bad person for making her feel like that?am 100% sure I didn't but what if if she understand it that way like am feeling like I shouldn't have read it",confusion,NEGATIVE,0.9972074627876282
2018-04-22 17:13:30,"I need to vent.
Hello people,  i have been real anxious the past year because i don't like my job but i don't  have other qualifications so i can't do anything else. I don't  like where i live either. I don't  wanna be with people but i feel lonely when am alone,  i feel stuck and suffocated i am loosing weight and i don't eat proper meals. I feel like am going crazy and am gonna lose it review real soon. Help me.",sadness,NEGATIVE,0.9995219707489014
2018-04-22 17:15:11,"I need to vent.
Hey Unihorse .
Hide My Identity.
I need to vent.
This is my first time venting here i found this channel use full even it is being essential now i hv some thing bothering me but cant tell to my friends coZ  i am afraid they will look me down ... It is a family case i am the youngest of our family but i am the one who is responsible for every thing i once found out that my mom is cheating on my dad and it was painful to know that i choose to be silent after 2 years she went abroad fora work for 3 years again i saw a pic of her in her fb message that was a little girl she was rocking her i refuse to accept z truth but i hv got a sister .... Her daddy told me all about it after alots of discovery technique i knew that little girl is my lil sis but still ... Just for my daddy i choose to be silent  ... I am fillimg guilty  coz to keep my fathers feeling safe i am taking  the right of my one and only lil sis to know her family her brothers .... And to grow up with is us .... please give me some mikr plssss",sadness,NEGATIVE,0.996239185333252
2018-04-22 17:18:05,"I need to vent.
Hi
So I've been dating this amazing guy he's super goofy ,sweet and very loving but its only when it comes to me . He's  normally the very shy type  he doesn't talk much he's the guy who's distant but mysterious. It amazes me how we got together am the fun and outgoing type. So lets cut to the chase he is not the romantic type and he thinks he's not good enough for me  but i know he loves me and i love him too he fears i will fall out  but the more he gets distant the worse it gets. How can i make him understand that i only want him.
Its really hurting our relationship",love,POSITIVE,0.7101002931594849
2018-04-22 17:19:07,"I need to vent.
Hey guys I need to vent so here it goes there is a girl that I really love but I don't think she does but if tell her how I feel may be our friendship could be over but if I don't tell her I might lose her for someone else forever and regrate it for the rest of my life. Pls guys help me I am confused I feel my head is going to blow up so what should I do? What would you do if you were me?",confusion,NEGATIVE,0.9986767172813416
2018-04-22 17:21:22,"I need to vent.
Hey unihorse.
Hide my identity.
I need to vent.
I have trust issues,the ones that don't go away. I have a boyfriend that I love more than anything but I just don't have that full trust in him..I still have a hard time believing what he saysany advice?",love,NEGATIVE,0.9983555674552917
2018-04-22 17:35:57,"I need to vent.
Hey guys.....so here goes my vent I've been dating this guy for a while like a year or so and he is great for the most part but what bugs me is he never tells anyone we are dating....all his friends dont even know he had a gf.....and he doesnt like for me to post our pictures on social media or anything like that
This annoys me like why???
Guys why do u think this is, ladies have u been in the same situation???
Im dying to find out",curiosity,NEGATIVE,0.9976624250411987
2018-04-22 19:29:06,"I need to vent.
It know this is a bit mundane gn sew mesmat yalebet neger new...
I'm 24 and I work at a fast food restaurant in the middle of town because I never went to college when I should have. I can barely afford a place to live and my house literally looks like a fruit about to collapse. My only friend is a retarded 25 year old that really likes wearing shorts and eating burgers and we both have severe mental disabilities but we have fun anyway. I have an asshole as a co-worker that might be a musical genius and probably will do something with his life. My boss is greedy af and spares no opportunity to cut corners. I have never had a girlfriend even thought there is this cutie that me and my friend hang out with but I have no hope with her (it's like she's fr another species) And u know what the worst part is... I live in a pineapple under the sea.",disappointment,NEGATIVE,0.9975389242172241
2018-04-22 19:31:29,"I need to vent.
Hey so I have been with some guy for a year or more and its obvious that we do have feelings for eachother but I dont think Im good enough to be in rlship while he wants it so bad,what do I do? I dont wanna lose him",disapproval,NEGATIVE,0.9969282746315002
2018-04-22 19:35:12,"I need to vent.
So my girl freind broke up with me beacuse I quote  ""you're new to all of this"" and i did not know that was a problem. Is it?",sadness,NEGATIVE,0.6652305722236633
2018-04-22 19:37:09,"I need to vent.
Hi everyone I'm 17 I don't know how to start but the most complicated thing in my life are my parents.They never agree in opinion or ANYTHING.You almost can say the word opposite definitely suits them.I have younger siblings enesum hule endetechenaneku new  besides I don't hate my dad but I want him to get out of my life due to some reasons.Before 7 years,I had discovered that I have a stepbrother in America.Never seen him,talked to him or don't know his name too.I only know that he is 23 yr old.I started being curious?Does he know me?Does he resemble me?nd some shit like that.How can I find him?I'm really confused so ppls don't joke,I really need ur help.",confusion,NEGATIVE,0.9957899451255798
2018-04-22 19:44:34,"I need to vent.
So there is a guy that I like .. okay I prefer using the word love.. and... He love me 2 buh.. our age.. is equal.. and... Am kind.. scared for..our.. further relationship ...so would it be okay  if there is no gap...in our age  cos many.. people suggest its.. better if he is older than u .. so comment ...tnx",love,POSITIVE,0.9523300528526306
2018-04-22 21:35:49,"I need to vent.
hi there.. i want to write something that has been true for most part of my life ... i am nat pretty i rather have baby face on a 24 years old body ..i don't like my skin and ppl dont find me relatable ...like at all ..so charming my way out of something is never the case..and i had no problem w that ..i have adapted it and thats what it is for as far as i rmbr... Now all that said i got my self in a quite a mess these couple of months...i met this guy online ...he is very sweet and i actually want to have a real friendship or relationship/ which ever it goes/ w him...but we haven't seen each other w exception to the pictures we sent each other... and a day goes by he is insisting that we meet ...i mean i would love that ofcourse but if he sees me i dont want him to think that he has been cat fished or something ..lol...my point is i dont want him to hate me or get disappointed coz   as far as i know boys do prefer the cover ....what do u guys think i should do ...i mean i am nat messing around when i say i like him   ...",desire,NEGATIVE,0.9893745183944702
2018-04-23 07:06:52,"I need to vent.
hey i am a senior student my parents died when i was like 5 and..there is this  guy who has so much like my dad... i have been dating online and idfk what he really thinks about me..so i decided to stop but my feelings damn i cant just stop falling for him and it hurts that i can't be with him b/c of many reasons but he's sister told me not to stop cos je has more than just 'like'  feelings for me its like i'm scared to lose him or to be dumped so pls guys help...should i give him up or just go with the flow",fear,NEGATIVE,0.9962079524993896
2018-04-23 07:25:20,"I need to vent.
In today’s world, Love has become such an illusion. You find someone amazing and it goes well for about a month or so. Then things just fade. No more late night texts or even calls to see how your day is going. It’s just rinse and repeat, on to the next one. Why? How did we all get this broken inside. Myself included, I just think some things are worth fighting for. Through all the bullshit, there was once Love. Let’s just try not be be such pricks.",approval,NEGATIVE,0.9939860105514526
2018-04-23 17:00:33,"I need to vent.
Lately i have been obsessed with the question when it will all end? When will the sun explode and destroy our planet, our only earth i dont get why people fear the end and some deny it perhaps All stories about the end of the world are really about the end of our own worlds, the little, often unnoticed deaths that surround us daily but no i am not asking about that when is that MASS extinction which will wipe out humanity begin? Because the world is broken and humanity is disease.",disappointment,NEGATIVE,0.9976357221603394
2018-04-23 20:00:25,"I need to vent.
Hey there.... 
I'm a person in need of clarity n I don't know where to find it exactly.... I wanna know myself... Bc I wanna base my decisions on who I am... I'm trying to find myself.... But that by its self confuses me more.... Bc myself hasn't been fully formed yet.... Maybe I'm me for now... But I change... Then who will I be? That was hard for me... So I started creating the person I wanna be.... N that person still had conflicting behaviors.... 
So what should I do.... What is best... Imma be joining university next year... Hopefully.... N it's going to be a big step for me.... N I don't want to screw my life up in face of diversity ....i don't want to be confused any more
So .. What do u think.... Thank u for your time",confusion,POSITIVE,0.5782889127731323
2018-04-24 05:57:27,"I need to vent.
How long is too long to get over the guy who dumped you cause he never had feelings for you?",curiosity,NEGATIVE,0.9987806677818298
2018-04-24 05:57:33,"I need to vent.
My friend is constantly trying to kill himself and donot go through with it, am scared he might succeed soon! He always call me b4 ena i try to tok him out of it. . . Idk how to help him 
He wud not talk to a psychiatrist or any1",fear,NEGATIVE,0.9973394274711609
2018-04-24 12:14:07,"I need to vent.
What's good vent fam hope ya'll are doing good. This is not really a vent but more of a question, is it so wrong to break up with somone over a text? Bare in mind the other person refuses to meet up in person cuz they know it's heading down that road. A freind told me its not a gentlemen thing to do. What do you guys think?",optimism,NEGATIVE,0.9985400438308716
2018-04-24 20:41:31,"I need to vent.
Ok hi, people really think am a player the reason is I look like one every time I approach a girl I like she immediately thinks am gone play her and that really pisses me off. when I was in high school I had a gf for a long time I loved her keza after we broke up I started dating a lot of girls not because I wanted to play them but cause they where not what I was looking for keza after a while I found this girl I really liked but she thought I was gone play her and ended it and I found another girl I like same thing happened and now am starting to wonder why this is happening to me what am I doing wrong",love,NEGATIVE,0.9970009922981262
2018-04-24 20:44:25,"I need to vent.
PEOPLE I NEED HELP! I'm 22 and iM a guy and I just found an amazing job that I really like its been all gud till now, recently My boss appointed his daughter out of know where as the new head of the firm keza ta ale. Wat u need to know is me and My new boss are the only ppl in their early twenty's in that firm, naw at first she was being real bitch to everyone bossing around and ordering people... Im thinking okay thats wat bosses do shes trying to assert authority because she's young  (25) and the only women there .naw she has got the fear and respect she wanted from everyone, wat I don't get is y did she personally chose me and focused her efforts and set out to get me I mean their are supervisors for that shit! she shouldn't even talk to me unless its about My salary or if theirs a huge problems with the work im doing so y is she breaking the chain of command come down to my floor and meneznez me?",admiration,POSITIVE,0.762195348739624
2018-04-24 21:00:13,"I need to vent.
It's really not a vent more like a question me and my friends were in a pickle so one of our friends her shoes smell badddd of we don't know how to tell her she can get really defensive ena I'm so close to exploding and I can be mean so please tell me a not so mean was of telling her we can't find any way of saying it with out it sounding rude or mean. Help pleaseeeeee",neutral,NEGATIVE,0.9994416832923889
2018-05-01 12:43:40,"I need to vent.
hii guys i rly need help b/c im in love with my class mate ena i dont know what to do  let me tell u smthg about us we both laugh he likes to talk to me gn im afreid  and his frnd know all thing when i ask him that he feels the same like me he told me  no he still have feelings to his ex  but his face looks like endalw ......... let me tell him or let me keep it secret  need advice comment me",love,NEGATIVE,0.9970580339431763
2018-05-01 19:34:29,"I need to vent.
Hi just wanted to say who ever you are the one reading this don't feel sick and tierd and shit and not being loved and stuff it will all happen to you out of the blue and u will laught at it and how silly it was ..don't think that u are a nobody to this world but trust there are at least 10 people who pray bout u before ur sleep till the time of ur happines comes keep ur head high stay positive .cause hard days like this make good days in the future worth it.stay strong eshi",caring,POSITIVE,0.9895778894424438
